,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,27.439584970474243,0.057726144790649414,0.7567567567567568,0.8333333333333334,0.10204081632653061,0.18181818181818182
1,27.59247398376465,0.051197052001953125,0.7567567567567568,0.75,0.12244897959183673,0.21052631578947367
2,26.87494993209839,0.061895132064819336,0.7783783783783784,0.8333333333333334,0.20408163265306123,0.32786885245901637
3,25.987521648406982,0.05389213562011719,0.772972972972973,1.0,0.14285714285714285,0.25
4,28.4955952167511,0.06847310066223145,0.7717391304347826,0.8181818181818182,0.1836734693877551,0.3
