,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,28.17176604270935,0.0916280746459961,0.7621621621621621,1.0,0.08333333333333333,0.15384615384615385
1,26.90097689628601,0.08404397964477539,0.772972972972973,0.8888888888888888,0.16326530612244897,0.27586206896551724
2,26.862512350082397,0.08626675605773926,0.7513513513513513,0.7142857142857143,0.10204081632653061,0.17857142857142858
3,28.67460799217224,0.09296298027038574,0.7675675675675676,0.75,0.1836734693877551,0.29508196721311475
4,29.10588002204895,0.08873200416564941,0.7717391304347826,0.875,0.14583333333333334,0.25
