,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,26.120008945465088,0.05255484580993652,0.7945945945945946,1.0,0.13636363636363635,0.24
1,26.487011194229126,0.0524287223815918,0.7837837837837838,1.0,0.09090909090909091,0.16666666666666666
2,26.03803300857544,0.05039501190185547,0.7945945945945946,0.875,0.1590909090909091,0.2692307692307692
3,25.100741147994995,0.0545659065246582,0.7621621621621621,0.5,0.06818181818181818,0.12
4,26.46636390686035,0.058241844177246094,0.782608695652174,1.0,0.06976744186046512,0.13043478260869565
