,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,3.094667911529541,0.1823561191558838,0.7567567567567568,1.0,0.0625,0.11764705882352941
1,3.0870487689971924,0.22872710227966309,0.7675675675675676,1.0,0.12244897959183673,0.21818181818181817
2,3.4505910873413086,0.12543201446533203,0.7351351351351352,0.0,0.0,0.0
3,2.864562749862671,0.17548704147338867,0.7513513513513513,1.0,0.061224489795918366,0.11538461538461539
4,2.2721168994903564,0.09003901481628418,0.7608695652173914,0.8333333333333334,0.10416666666666667,0.18518518518518517
