,fit_time,score_time,test_precision,test_recall
0,2.3438968658447266,0.0727241039276123,0.11320754716981132,0.16216216216216217
1,2.4997899532318115,0.06884407997131348,0.23404255319148937,0.21568627450980393
2,2.568145990371704,0.07660698890686035,0.4583333333333333,0.2558139534883721
3,2.4550399780273438,0.07148599624633789,0.29411764705882354,0.39473684210526316
4,2.5313470363616943,0.0761559009552002,0.20833333333333334,0.09259259259259259
