,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,1.5918028354644775,0.0978081226348877,0.8810810810810811,0.9285714285714286,0.5652173913043478,0.7027027027027027
1,1.706920862197876,0.11172008514404297,0.8972972972972973,1.0,0.5869565217391305,0.7397260273972602
2,1.7448668479919434,0.09864497184753418,0.8540540540540541,0.9166666666666666,0.46808510638297873,0.6197183098591549
3,1.6107120513916016,0.09820175170898438,0.9297297297297298,1.0,0.723404255319149,0.8395061728395061
4,2.0900890827178955,0.11325478553771973,0.9293478260869565,0.9459459459459459,0.7608695652173914,0.8433734939759037
