,fit_time,score_time,test_accuracy,test_precision,test_recall,test_f1
0,0.9794600009918213,0.04393911361694336,0.8648648648648649,0.896551724137931,0.5416666666666666,0.6753246753246753
1,0.9013538360595703,0.039936065673828125,0.8702702702702703,0.9310344827586207,0.5510204081632653,0.6923076923076923
2,0.9576370716094971,0.03949689865112305,0.9027027027027027,0.9696969696969697,0.6530612244897959,0.7804878048780488
3,0.9473621845245361,0.03995323181152344,0.8756756756756757,0.9333333333333333,0.5714285714285714,0.7088607594936709
4,0.9605097770690918,0.039398193359375,0.8858695652173914,0.8648648648648649,0.6666666666666666,0.7529411764705882
