,fit_time,score_time,test_precision,test_recall
0,292.3071711063385,0.16654682159423828,0.36363636363636365,0.3404255319148936
1,292.6256408691406,0.16015219688415527,0.3125,0.17543859649122806
2,293.3495349884033,0.11137580871582031,0.20930232558139536,0.18
3,291.2804551124573,0.23447895050048828,0.18181818181818182,0.23529411764705882
4,290.2937080860138,0.2724130153656006,0.15151515151515152,0.11363636363636363
